Level	Rule Name	Subject	Property	Value
WARN	missing_definition	IAO:0000443	IAO:0000600		
WARN	missing_definition	IAO:0000572	IAO:0000600		
WARN	missing_definition	IAO:0000573	IAO:0000600		
WARN	missing_definition	IAO:0000574	IAO:0000600		
WARN	missing_definition	IAO:0000575	IAO:0000600		
WARN	missing_definition	IAO:0000577	IAO:0000600		
WARN	missing_definition	IAO:0000578	IAO:0000600		
WARN	missing_definition	IAO:0000579	IAO:0000600		
WARN	missing_definition	IAO:0000580	IAO:0000600		
WARN	missing_definition	IAO:0000581	IAO:0000600		
WARN	missing_definition	IAO:0000582	IAO:0000115		
WARN	missing_definition	IAO:0000582	IAO:0000600		
WARN	missing_definition	IAO:0000583	IAO:0000600		
WARN	missing_definition	IAO:0000584	IAO:0000600		
WARN	missing_definition	IAO:0000589	IAO:0000600		
WARN	missing_definition	IAO:0000590	IAO:0000600		
WARN	missing_definition	IAO:0000591	IAO:0000600		
WARN	missing_definition	IAO:0000592	IAO:0000600		
WARN	missing_definition	IAO:0000593	IAO:0000600		
WARN	missing_definition	IAO:0000594	IAO:0000600		
WARN	missing_definition	IAO:0000595	IAO:0000600		
WARN	missing_definition	IAO:0000596	IAO:0000600		
WARN	missing_definition	IAO:0000597	IAO:0000600		
WARN	missing_definition	IAO:0000598	IAO:0000600		
WARN	missing_definition	IAO:0000599	IAO:0000600		
WARN	missing_definition	IAO:0000600	IAO:0000115		
WARN	missing_definition	IAO:0000601	IAO:0000115		
WARN	missing_definition	IAO:0000602	IAO:0000115		
WARN	missing_definition	IAO:0000603	IAO:0000600		
WARN	missing_definition	IAO:0000604	IAO:0000600		
WARN	missing_definition	IAO:0000605	IAO:0000600		
WARN	missing_definition	IAO:0000606	IAO:0000600		
WARN	missing_definition	IAO:0000607	IAO:0000600		
WARN	missing_definition	IAO:0000608	IAO:0000600		
WARN	missing_definition	IAO:0000609	IAO:0000600		
WARN	missing_definition	IAO:0000610	IAO:0000600		
WARN	missing_definition	IAO:0000611	IAO:0000600		
WARN	missing_definition	IAO:0000612	IAO:0000600		
WARN	missing_definition	IAO:0000613	IAO:0000600		
WARN	missing_definition	IAO:0000614	IAO:0000600		
WARN	missing_definition	IAO:0000615	IAO:0000600		
WARN	missing_definition	IAO:0000616	IAO:0000600		
WARN	missing_definition	IAO:0000617	IAO:0000600		
WARN	missing_definition	IAO:0000618	IAO:0000600		
WARN	missing_definition	IAO:0000619	IAO:0000600		
WARN	missing_definition	IAO:0000620	IAO:0000600		
WARN	missing_definition	IAO:0000621	IAO:0000600		
WARN	missing_definition	IAO:0000622	IAO:0000600		
WARN	missing_definition	IAO:0000623	IAO:0000600		
WARN	missing_definition	IAO:0000624	IAO:0000600		
WARN	missing_definition	IAO:0000625	IAO:0000600		
WARN	missing_definition	IAO:0000626	IAO:0000600		
WARN	missing_definition	IAO:0000627	IAO:0000600		
WARN	missing_definition	IAO:0000628	IAO:0000600		
WARN	missing_definition	IAO:0000629	IAO:0000600		
WARN	missing_definition	IAO:0000630	IAO:0000600		
WARN	missing_definition	IAO:0000631	IAO:0000600		
WARN	missing_definition	IAO:0000632	IAO:0000600		
WARN	missing_definition	IAO:0000633	IAO:0000600		
WARN	missing_definition	IAO:0000634	IAO:0000600		
WARN	missing_definition	IAO:0000635	IAO:0000600		
WARN	missing_definition	IAO:0000636	IAO:0000600		
WARN	missing_definition	IAO:0000637	IAO:0000600		
WARN	missing_definition	IAO:0000638	IAO:0000600		
WARN	missing_definition	IAO:0000639	IAO:0000600		
WARN	missing_definition	IAO:0000640	IAO:0000600		
WARN	missing_definition	IAO:0000641	IAO:0000600		
WARN	missing_definition	IAO:0000642	IAO:0000600		
WARN	missing_definition	IAO:0000643	IAO:0000600		
WARN	missing_definition	IAO:0000644	IAO:0000600		
WARN	missing_definition	IAO:0000645	IAO:0000600		
WARN	missing_definition	IAO:0000650	IAO:0000600		
WARN	missing_definition	IAO:0010000	IAO:0000115		
WARN	missing_definition	IAO:0100001	IAO:0000600		
WARN	missing_definition	OBI:0000011	IAO:0000600		
WARN	missing_definition	OBI:0000066	IAO:0000600		
WARN	missing_definition	OBI:0000293	IAO:0000600		
WARN	missing_definition	OBI:0000295	IAO:0000115		
WARN	missing_definition	OBI:0000295	IAO:0000600		
WARN	missing_definition	OBI:0000299	IAO:0000600		
WARN	missing_definition	OBI:0000312	IAO:0000600		
WARN	missing_definition	OBI:0000471	IAO:0000600		
WARN	missing_definition	OBI:0500000	IAO:0000600		
WARN	missing_definition	PATO:0000122	IAO:0000600		
WARN	missing_definition	PATO:0000125	IAO:0000600		
WARN	missing_definition	RO:0000052	IAO:0000600		
WARN	missing_definition	RO:0000053	IAO:0000600		
WARN	missing_definition	RO:0000056	IAO:0000600		
WARN	missing_definition	RO:0000057	IAO:0000600		
WARN	missing_definition	RO:0000058	IAO:0000600		
WARN	missing_definition	RO:0000059	IAO:0000600		
WARN	missing_definition	RO:0000079	IAO:0000600		
WARN	missing_definition	RO:0000080	IAO:0000600		
WARN	missing_definition	RO:0000081	IAO:0000600		
WARN	missing_definition	RO:0000085	IAO:0000600		
WARN	missing_definition	RO:0000086	IAO:0000600		
WARN	missing_definition	RO:0000087	IAO:0000600		
WARN	missing_definition	RO:0000091	IAO:0000600		
WARN	missing_definition	RO:0000092	IAO:0000115		
WARN	missing_definition	RO:0000092	IAO:0000600		
WARN	missing_definition	RO:0001000	IAO:0000600		
WARN	missing_definition	RO:0001001	IAO:0000600		
WARN	missing_definition	RO:0001015	IAO:0000600		
WARN	missing_definition	RO:0001025	IAO:0000600		
WARN	missing_definition	RO:0001900	IAO:0000115		
WARN	missing_definition	RO:0001900	IAO:0000600		
WARN	missing_definition	RO:0002000	IAO:0000600		
WARN	missing_definition	RO:0002002	IAO:0000600		
WARN	missing_definition	RO:0002350	IAO:0000600		
WARN	missing_definition	RO:0002351	IAO:0000600		
WARN	missing_definition	UO:0000001	IAO:0000600		
WARN	missing_definition	UO:0000002	IAO:0000600		
WARN	missing_definition	UO:0000003	IAO:0000600		
WARN	missing_definition	http://purl.obolibrary.org/obo/iao/d-acts.owl	IAO:0000115		
WARN	missing_definition	http://purl.obolibrary.org/obo/iao/d-acts.owl	IAO:0000600		
WARN	missing_definition	http://purl.obolibrary.org/obo/iao/pno.owl	IAO:0000115		
WARN	missing_definition	http://purl.obolibrary.org/obo/iao/pno.owl	IAO:0000600		
WARN	missing_definition	oboInOwl:DbXref	IAO:0000115		
WARN	missing_definition	oboInOwl:DbXref	IAO:0000600		
WARN	missing_definition	oboInOwl:Definition	IAO:0000115		
WARN	missing_definition	oboInOwl:Definition	IAO:0000600		
WARN	missing_definition	oboInOwl:ObsoleteClass	IAO:0000115		
WARN	missing_definition	oboInOwl:ObsoleteClass	IAO:0000600		
WARN	missing_definition	oboInOwl:Subset	IAO:0000115		
WARN	missing_definition	oboInOwl:Subset	IAO:0000600		
WARN	missing_definition	oboInOwl:Synonym	IAO:0000115		
WARN	missing_definition	oboInOwl:Synonym	IAO:0000600		
WARN	missing_definition	oboInOwl:SynonymType	IAO:0000115		
WARN	missing_definition	oboInOwl:SynonymType	IAO:0000600		
WARN	missing_definition	oboInOwl:shorthand	IAO:0000115		
WARN	missing_definition	oboInOwl:shorthand	IAO:0000600		
WARN	missing_obsolete_label	IAO:0000230	rdfs:label	other@en	
INFO	lowercase_definition	BFO:0000004	IAO:0000115	b is an independent continuant = Def. b is a continuant which is such that there is no c and no t such that b s-depends_on c at t. (axiom label in BFO2 Reference: [017-002])@en	
INFO	lowercase_definition	BFO:0000015	IAO:0000115	p is a process = Def. p is an occurrent that has temporal proper parts and for some time t, p s-depends_on some material entity at t. (axiom label in BFO2 Reference: [083-003])@en	
INFO	lowercase_definition	BFO:0000016	IAO:0000600	b is a disposition means: b is a realizable entity & b’s bearer is some material entity & b is such that if it ceases to exist, then its bearer is physically changed, & b’s realization occurs when and because this bearer is in some special physical circumstances, & this realization occurs in virtue of the bearer’s physical make-up. (axiom label in BFO2 Reference: [062-002])@en	
INFO	lowercase_definition	BFO:0000019	IAO:0000600	a quality is a specifically dependent continuant that, in contrast to roles and dispositions, does not require any further process in order to be realized. (axiom label in BFO2 Reference: [055-001])@en	
INFO	lowercase_definition	BFO:0000020	IAO:0000115	b is a specifically dependent continuant = Def. b is a continuant & there is some independent continuant c which is not a spatial region and which is such that b s-depends_on c at every time t during the course of b’s existence. (axiom label in BFO2 Reference: [050-003])@en	
INFO	lowercase_definition	BFO:0000023	IAO:0000600	b is a role means: b is a realizable entity & b exists because there is some single bearer that is in some special physical, social, or institutional set of circumstances in which this bearer does not have to be& b is not such that, if it ceases to exist, then the physical make-up of the bearer is thereby changed. (axiom label in BFO2 Reference: [061-001])@en	
INFO	lowercase_definition	BFO:0000024	IAO:0000600	b is a fiat object part = Def. b is a material entity which is such that for all times t, if b exists at t then there is some object c such that b proper continuant_part of  c at t and c is demarcated from the remainder of c by a two-dimensional continuant fiat boundary. (axiom label in BFO2 Reference: [027-004])@en	
INFO	lowercase_definition	BFO:0000027	IAO:0000600	b is an object aggregate means: b is a material entity consisting exactly of a plurality of objects as member_parts at all times at which b exists. (axiom label in BFO2 Reference: [025-004])@en	
INFO	lowercase_definition	BFO:0000029	IAO:0000600	b is a site means: b is a three-dimensional immaterial entity that is (partially or wholly) bounded by a material entity or it is a three-dimensional immaterial part thereof. (axiom label in BFO2 Reference: [034-002])@en	
INFO	lowercase_definition	BFO:0000030	IAO:0000600	b is an object means: b is a material entity which manifests causal unity of one or other of the types CUn listed above & is of a type (a material universal) instances of which are maximal relative to this criterion of causal unity. (axiom label in BFO2 Reference: [024-001])@en	
INFO	lowercase_definition	BFO:0000031	IAO:0000115	b is a generically dependent continuant = Def. b is a continuant that g-depends_on one or more other entities. (axiom label in BFO2 Reference: [074-001])@en	
INFO	lowercase_definition	BFO:0000035	IAO:0000115	p is a process boundary =Def. p is a temporal part of a process & p has no proper temporal parts. (axiom label in BFO2 Reference: [084-001])@en	
INFO	lowercase_definition	BFO:0000050	IAO:0000115	a core relation that holds between a part and its whole@en	
INFO	lowercase_definition	BFO:0000051	IAO:0000115	a core relation that holds between a whole and its part@en	
INFO	lowercase_definition	BFO:0000054	IAO:0000600	[copied from inverse property 'realizes'] to say that b realizes c at t is to assert that there is some material entity d & b is a process which has participant d at t & c is a disposition or role of which d is bearer_of at t& the type instantiated by b is correlated with the type instantiated by c. (axiom label in BFO2 Reference: [059-003])@en	
INFO	lowercase_definition	BFO:0000055	IAO:0000600	to say that b realizes c at t is to assert that there is some material entity d & b is a process which has participant d at t & c is a disposition or role of which d is bearer_of at t& the type instantiated by b is correlated with the type instantiated by c. (axiom label in BFO2 Reference: [059-003])@en	
INFO	lowercase_definition	BFO:0000066	IAO:0000115	b occurs_in c =def b is a process and c is a material entity or immaterial entity& there exists a spatiotemporal region r and b occupies_spatiotemporal_region r.& forall(t) if b exists_at t then c exists_at t & there exist spatial regions s and s’ where & b spatially_projects_onto s at t& c is occupies_spatial_region s’ at t& s is a proper_continuant_part_of s’ at t@en	
INFO	lowercase_definition	BFO:0000067	IAO:0000115	[copied from inverse property 'occurs in'] b occurs_in c =def b is a process and c is a material entity or immaterial entity& there exists a spatiotemporal region r and b occupies_spatiotemporal_region r.& forall(t) if b exists_at t then c exists_at t & there exist spatial regions s and s’ where & b spatially_projects_onto s at t& c is occupies_spatial_region s’ at t& s is a proper_continuant_part_of s’ at t@en	
INFO	lowercase_definition	BFO:0000140	IAO:0000115	b is a continuant fiat boundary = Def. b is an immaterial entity that is of zero, one or two dimensions and does not include a spatial region as part. (axiom label in BFO2 Reference: [029-001])@en	
INFO	lowercase_definition	BFO:0000142	IAO:0000600	a one-dimensional continuant fiat boundary is a continuous fiat line whose location is defined in relation to some material entity. (axiom label in BFO2 Reference: [032-001])@en	
INFO	lowercase_definition	BFO:0000144	IAO:0000115	b is a process_profile =Def. there is some process c such that b process_profile_of c (axiom label in BFO2 Reference: [093-002])@en	
INFO	lowercase_definition	BFO:0000144	IAO:0000600	b process_profile_of c holds when b proper_occurrent_part_of c& there is some proper_occurrent_part d of c which has no parts in common with b & is mutually dependent on b& is such that b, c and d occupy the same temporal region (axiom label in BFO2 Reference: [094-005])@en	
INFO	lowercase_definition	BFO:0000145	IAO:0000115	b is a relational quality = Def. for some independent continuants c, d and for some time t: b quality_of c at t & b quality_of d at t. (axiom label in BFO2 Reference: [057-001])@en	
INFO	lowercase_definition	BFO:0000146	IAO:0000600	a two-dimensional continuant fiat boundary (surface) is a self-connected fiat surface whose location is defined in relation to some material entity. (axiom label in BFO2 Reference: [033-001])@en	
INFO	lowercase_definition	BFO:0000147	IAO:0000600	a zero-dimensional continuant fiat boundary is a fiat point whose location is defined in relation to some material entity. (axiom label in BFO2 Reference: [031-001])@en	
INFO	lowercase_definition	IAO:0000001	IAO:0000115	a directive information entity that specifies what should happen if the trigger condition is fulfilled@en	
INFO	lowercase_definition	IAO:0000005	IAO:0000115	a directive information entity that describes an intended process endpoint. When part of a plan specification the concretization is realized in a planned process in which the bearer tries to effect the world so that the process endpoint is achieved.@en	
INFO	lowercase_definition	IAO:0000007	IAO:0000115	a directive information entity that describes an action the bearer will take@en	
INFO	lowercase_definition	IAO:0000013	IAO:0000115	a report that is published in a journal@en	
INFO	lowercase_definition	IAO:0000024	IAO:0000115	a unit of measure is the quality of some material entity compared to which another quality is some multiple of.	
INFO	lowercase_definition	IAO:0000027	IAO:0000115	a data item is an information content entity that is intended to be a truthful statement about something (modulo, e.g., measurement precision or other systematic errors) and is constructed/acquired by a method which reliably tends to produce (approximately) truthful statements.@en	
INFO	lowercase_definition	IAO:0000031	IAO:0000115	a numeral that denotes an integer@en	
INFO	lowercase_definition	IAO:0000032	IAO:0000115	a scalar measurement datum is a measurement datum that is composed of two parts, numerals and a unit label.@en	
INFO	lowercase_definition	IAO:0000034	IAO:0000115	revisit?@en	
INFO	lowercase_definition	IAO:0000055	IAO:0000115	a rule is an executable which guides, defines, restricts actions@en	
INFO	lowercase_definition	IAO:0000088	IAO:0000115	a document assembled by an author for the purpose of providing information for the audience. A report is the output of a documenting process and has the objective to be consumed by a specific audience. Topic of the report is on something that has completed. A report is not a single figure. Examples of reports are journal article, patent application, grant progress report, case report (not patient record)@en	
INFO	lowercase_definition	IAO:0000102	IAO:0000115	data about an ontology part is a data item about a part of an ontology, for example a term@en	
INFO	lowercase_definition	IAO:0000119	IAO:0000115	formal citation, e.g. identifier in external database to indicate / attribute source(s) for the definition. Free text indicate / attribute source(s) for the definition. EXAMPLE: Author Name, URI, MeSH Term C04, PUBMED ID, Wiki uri on 31.01.2007@en	
INFO	lowercase_definition	IAO:0000121	IAO:0000115	term created to ease viewing/sort terms for development purpose, and will not be included in a release@en	
INFO	lowercase_definition	IAO:0000135	IAO:0000115	c specifically denotes r =def     r is a portion of reality    & c is a particular quality    & c depends specifically on some independent continuant b     & b acquired c as the result of the achievement of an objective to enable pointing to r repeatedly.         Marked means there is a changed or additional quality of the bearer - the  quality is the information carrier.        Case 1    Memory trace as mark created when reading some description of some friend. The trace can denote.        Case 2    Pattern of ink arrayed on paper as mark when writing down a friend's name        Case 3    Pattern of magnetic domains on scattered pieces of a hard disk platter as mark when saving a file.	
INFO	lowercase_definition	IAO:0000136	IAO:0000115	is_about is a (currently) primitive relation that relates an information artifact to an entity.@en	
INFO	lowercase_definition	IAO:0000219	IAO:0000115	denotes is a primitive, instance-level, relation obtaining between an information content entity and some portion of reality. Denotation is what happens when someone creates an information content entity E in order to specifically refer to something. The only relation between E and the thing is that E can be used to 'pick out' the thing. This relation connects those two together. Freedictionary.com sense 3: To signify directly; refer to specifically@en	
INFO	lowercase_definition	IAO:0000221	IAO:0000115	m is a quality measurement of q at t when    q is a quality     there is a measurement process p that has specified output m, a measurement datum, that is about q@en	
INFO	lowercase_definition	IAO:0000301	IAO:0000115	a textual entity intended to identify a particular publication@en	
INFO	lowercase_definition	IAO:0000314	IAO:0000115	an information content entity that is part of a document@en	
INFO	lowercase_definition	IAO:0000321	IAO:0000115	part of a document that enumerates the authors of the document@en	
INFO	lowercase_definition	IAO:0000322	IAO:0000115	part of a document that has parts that are institution identifications associated with the authors of the document@en	
INFO	lowercase_definition	IAO:0000326	IAO:0000115	part of a document that is segregated from the rest of the document due to its size@en	
INFO	lowercase_definition	IAO:0000411	IAO:0000115	relates an class defined in an ontology, to the type of it's denotator	
INFO	lowercase_definition	IAO:0000413	IAO:0000115	relates a process to a time-measurement-datum that represents the duration of the process@en	
INFO	lowercase_definition	IAO:0000417	IAO:0000115	inverse of the relation of is quality measurement of@en	
INFO	lowercase_definition	IAO:0000418	IAO:0000115	a relation between a data item and a quality of a material entity where the material entity is the specified output of a material transformation which achieves an objective specification that indicates the intended value of the specified quality.@en	
INFO	lowercase_definition	IAO:0000419	IAO:0000115	inverse of the relation of is quality specification of@en	
INFO	lowercase_definition	IAO:0000427	IAO:0000115	use boolean value xsd:true to indicate that the property is an antisymmetric property@en	
INFO	lowercase_definition	IAO:0000443	IAO:0000115	a planned process in which journal articles are read or processed and data items are extracted, typically for further analysis or indexing	
INFO	lowercase_definition	IAO:0000572	IAO:0000115	a planned process in which a document is created or added to by including the specified input in it.@en	
INFO	lowercase_definition	IAO:0000574	IAO:0000115	a planned process in which a new CRID is created, associated with an entity, and stored in the CRID registry thereby registering it as being associated with some entity@en	
INFO	lowercase_definition	IAO:0000576	IAO:0000115	a planned process with the objective to establish a system that allows to refer to specific entities of a certain kind and store information about them, by establishing a CRID registry and plan specifications for the process of 1) assigning a CRID and 2) looking up a CRID.	
INFO	lowercase_definition	IAO:0000581	IAO:0000115	relates a time stamped measurement datum to the time measurement datum that denotes the time when the measurement was taken@en	
INFO	lowercase_definition	IAO:0000583	IAO:0000115	relates a time stamped measurement datum to the measurement datum that was measured@en	
INFO	lowercase_definition	IAO:0000592	IAO:0000115	 A software module is software composed of a collection of software methods.@en	
INFO	lowercase_definition	IAO:0000595	IAO:0000115	 A software script is software whose instructions can be executed using a software     interpreter.@en	
INFO	lowercase_definition	IAO:0000604	IAO:0000115	relates a class of CRID to the date after which further instances should not be made, according to the central authority	
INFO	lowercase_definition	OBI:0000066	IAO:0000115	a planned process that consists of parts: planning, study design execution, documentation and which produce conclusion(s).@en	
INFO	lowercase_definition	OBI:0000471	IAO:0000115	a planned process that carries out a study design	
INFO	lowercase_definition	RO:0000052	IAO:0000115	a relation between a specifically dependent continuant (the dependent) and an independent continuant (the bearer), in which the dependent specifically depends on the bearer for its existence@en	
INFO	lowercase_definition	RO:0000053	IAO:0000115	a relation between an independent continuant (the bearer) and a specifically dependent continuant (the dependent), in which the dependent specifically depends on the bearer for its existence@en	
INFO	lowercase_definition	RO:0000056	IAO:0000115	a relation between a continuant and a process, in which the continuant is somehow involved in the process@en	
INFO	lowercase_definition	RO:0000057	IAO:0000115	a relation between a process and a continuant, in which the continuant is somehow involved in the process@en	
INFO	lowercase_definition	RO:0000079	IAO:0000115	a relation between a function and an independent continuant (the bearer), in which the function specifically depends on the bearer for its existence@en	
INFO	lowercase_definition	RO:0000080	IAO:0000115	a relation between a quality and an independent continuant (the bearer), in which the quality specifically depends on the bearer for its existence@en	
INFO	lowercase_definition	RO:0000081	IAO:0000115	a relation between a role and an independent continuant (the bearer), in which the role specifically depends on the bearer for its existence@en	
INFO	lowercase_definition	RO:0000085	IAO:0000115	a relation between an independent continuant (the bearer) and a function, in which the function specifically depends on the bearer for its existence@en	
INFO	lowercase_definition	RO:0000086	IAO:0000115	a relation between an independent continuant (the bearer) and a quality, in which the quality specifically depends on the bearer for its existence@en	
INFO	lowercase_definition	RO:0000087	IAO:0000115	a relation between an independent continuant (the bearer) and a role, in which the role specifically depends on the bearer for its existence@en	
INFO	lowercase_definition	RO:0000091	IAO:0000115	a relation between an independent continuant (the bearer) and a disposition, in which the disposition specifically depends on the bearer for its existence@en	
INFO	lowercase_definition	RO:0001000	IAO:0000115	a relation between two distinct material entities, the new entity and the old entity, in which the new entity begins to exist when the old entity ceases to exist, and the new entity inherits the significant portion of the matter of the old entity@en	
INFO	lowercase_definition	RO:0001001	IAO:0000115	a relation between two distinct material entities, the old entity and the new entity, in which the new entity begins to exist when the old entity ceases to exist, and the new entity inherits the significant portion of the matter of the old entity@en	
INFO	lowercase_definition	RO:0001015	IAO:0000115	a relation between two independent continuants, the location and the target, in which the target is entirely within the location@en	
INFO	lowercase_definition	RO:0001025	IAO:0000115	a relation between two independent continuants, the target and the location, in which the target is entirely within the location@en	
INFO	lowercase_definition	RO:0001901	IAO:0000115	        ## Elucidation        This is used when the statement/axiom is assumed to hold true 'eternally'        ## How to interpret (informal)        First the \"atemporal\" FOL is derived from the OWL using the standard    interpretation. This axiom is temporalized by embedding the axiom    within a for-all-times quantified sentence. The t argument is added to    all instantiation predicates and predicates that use this relation.        ## Example            Class: nucleus        SubClassOf: part_of some cell            forall t :          forall n :            instance_of(n,Nucleus,t)             implies            exists c :              instance_of(c,Cell,t)              part_of(n,c,t)        ## Notes        This interpretation is *not* the same as an at-all-times relation        	
INFO	lowercase_definition	RO:0001902	IAO:0000115	        ## Elucidation        This is used when the first-order logic form of the relation is    binary, and takes no temporal argument.        ## Example:            Class: limb        SubClassOf: develops_from some lateral-plate-mesoderm             forall t, t2:          forall x :            instance_of(x,Limb,t)             implies            exists y :              instance_of(y,LPM,t2)              develops_from(x,y)            	
INFO	lowercase_definition	RO:0002000	IAO:0000115	a relation between a 2D immaterial entity (the boundary) and a material entity, in which the boundary delimits the material entity@en	
INFO	lowercase_definition	RO:0002002	IAO:0000115	a relation between a material entity and a 2D immaterial entity (the boundary), in which the boundary delimits the material entity@en	
INFO	lowercase_definition	RO:0002350	IAO:0000115	is member of is a mereological relation between a item and a collection.	
INFO	lowercase_definition	RO:0002351	IAO:0000115	has member is a mereological relation between a collection and an item.	
